campaign_id,campaign_name,campaign_type,target_segment,start_date,end_date,campaign_cost,users_targeted,conversions
22415,New Year Special Offer,Acquisition,Inactive Users,2023-03-12,2023-04-11,29415.0,20415,19915
22416,Diwali Binge Offer,Retention,Monthly Plan Users,2023-03-13,2023-03-20,29416.0,20416,19916
22417,IPL Cashback Deal,Reactivation,Annual Plan Users,2023-03-14,2023-03-22,29417.0,20417,19917
22418,Holiday Free Trial,Acquisition,New Users,2023-03-15,2023-03-24,29418.0,20418,19918
22419,Prime Upgrade Now,Retention,Premium Users,2023-03-16,2023-03-26,29419.0,20419,19919
22420,Weekend Referral Bonus,Reactivation,Inactive Users,2023-03-17,2023-03-28,29420.0,20420,19920
22421,Festival Watch More,Acquisition,Monthly Plan Users,2023-03-18,2023-03-30,29421.0,20421,19921
22422,Summer Reactivate,Retention,Annual Plan Users,2023-03-19,2023-04-01,29422.0,20422,19922
22423,Monsoon Special Offer,Reactivation,New Users,2023-03-20,2023-04-03,29423.0,20423,19923
22424,Winter Binge Offer,Acquisition,Premium Users,2023-03-21,2023-04-05,29424.0,20424,19924
22425,New Year Cashback Deal,Retention,Inactive Users,2023-03-22,2023-04-07,29425.0,20425,19925
22426,Diwali Free Trial,Reactivation,Monthly Plan Users,2023-03-23,2023-04-09,29426.0,20426,19926
22427,IPL Upgrade Now,Acquisition,Annual Plan Users,2023-03-24,2023-04-11,29427.0,20427,19927
22428,Holiday Referral Bonus,Retention,New Users,2023-03-25,2023-04-13,29428.0,20428,19928
22429,Prime Watch More,Reactivation,Premium Users,2023-03-26,2023-04-15,29429.0,20429,19929
22430,Weekend Reactivate,Acquisition,Inactive Users,2023-03-27,2023-04-17,29430.0,20430,19930
22431,Festival Special Offer,Retention,,2023-03-28,2023-04-19,29431.0,20431,19931
22432,Summer Binge Offer,Reactivation,Annual Plan Users,2023-03-29,2023-04-21,29432.0,20432,19932
22433,Monsoon Cashback Deal,Acquisition,New Users,2023-03-30,2023-04-23,29433.0,20433,19933
22434,Winter Free Trial,Retention,Premium Users,2023-03-31,2023-04-25,29434.0,20434,19934
22435,New Year Upgrade Now,Reactivation,Inactive Users,2023-04-01,2023-04-27,29435.0,20435,19935
22436,Diwali Referral Bonus,Acquisition,Monthly Plan Users,2023-04-02,2023-04-29,29436.0,20436,19936
22437,IPL Watch More,Retention,Annual Plan Users,2023-04-03,2023-05-01,29437.0,20437,19937
22438,Holiday Reactivate,Reactivation,New Users,2023-04-04,2023-05-03,29438.0,20438,19938
22439,Prime Special Offer,Acquisition,Premium Users,2023-04-05,2023-05-05,29439.0,20439,19939
22440,Weekend Binge Offer,Retention,Inactive Users,2023-04-06,2023-04-13,29440.0,20440,19940
22441,Festival Cashback Deal,Reactivation,Monthly Plan Users,2023-04-07,2023-04-15,29441.0,20441,19941
22442,Summer Free Trial,Acquisition,Annual Plan Users,2023-04-08,2023-04-17,29442.0,20442,19942
22443,Monsoon Upgrade Now,Retention,New Users,2023-04-09,2023-04-19,29443.0,20443,19943
22444,Winter Referral Bonus,Reactivation,Premium Users,2023-04-10,2023-04-21,29444.0,20444,19944
22445,New Year Watch More,Acquisition,Inactive Users,2023-04-11,2023-04-23,29445.0,20445,19945
22446,Diwali Reactivate,Retention,Monthly Plan Users,2023-04-12,2023-04-25,29446.0,20446,19946
22447,IPL Special Offer,Reactivation,Annual Plan Users,2023-04-13,2023-04-27,29447.0,20447,19947
22448,Holiday Binge Offer,Acquisition,,2023-04-14,2023-04-29,29448.0,20448,19948
22449,Prime Cashback Deal,Retention,Premium Users,2023-04-15,2023-05-01,29449.0,20449,19949
22450,Weekend Free Trial,Reactivation,Inactive Users,2023-04-16,2023-05-03,29450.0,20450,19950
22451,Festival Upgrade Now,Acquisition,Monthly Plan Users,2023-04-17,2023-05-05,29451.0,20451,19951
22452,Summer Referral Bonus,Retention,Annual Plan Users,2023-04-18,2023-05-07,29452.0,20452,19952
22453,Monsoon Watch More,Reactivation,New Users,2023-04-19,2023-05-09,29453.0,20453,19953
22454,Winter Reactivate,Acquisition,Premium Users,2023-04-20,2023-05-11,29454.0,20454,19954
22455,New Year Special Offer,Retention,Inactive Users,2023-04-21,2023-05-13,29455.0,20455,19955
22456,Diwali Binge Offer,Reactivation,Monthly Plan Users,2023-04-22,2023-05-15,29456.0,20456,19956
22457,IPL Cashback Deal,Acquisition,Annual Plan Users,2023-04-23,2023-05-17,29457.0,20457,19957
22458,Holiday Free Trial,Retention,New Users,2023-04-24,2023-05-19,29458.0,20458,19958
22459,Prime Upgrade Now,Reactivation,Premium Users,2023-04-25,2023-05-21,29459.0,20459,19959
22460,Weekend Referral Bonus,Acquisition,Inactive Users,2023-04-26,2023-05-23,29460.0,20460,19960
22461,Festival Watch More,Retention,Monthly Plan Users,2023-04-27,2023-05-25,29461.0,20461,19961
22462,Summer Reactivate,Reactivation,Annual Plan Users,2023-04-28,2023-05-27,29462.0,20462,19962
22463,Monsoon Special Offer,Acquisition,New Users,2023-04-29,2023-05-29,29463.0,20463,19963
22464,Winter Binge Offer,Retention,Premium Users,2023-04-30,2023-05-07,29464.0,20464,19964
22465,New Year Cashback Deal,Reactivation,,2023-05-01,2023-05-09,29465.0,20465,19965
22466,Diwali Free Trial,Acquisition,Monthly Plan Users,2023-05-02,2023-05-11,29466.0,20466,19966
22467,IPL Upgrade Now,Retention,Annual Plan Users,2023-05-03,2023-05-13,29467.0,20467,19967
22468,Holiday Referral Bonus,Reactivation,New Users,2023-05-04,2023-05-15,29468.0,20468,19968
22469,Prime Watch More,Acquisition,Premium Users,2023-05-05,2023-05-17,29469.0,20469,19969
22470,Weekend Reactivate,Retention,Inactive Users,2023-05-06,2023-05-19,29470.0,20470,19970
22471,Festival Special Offer,Reactivation,Monthly Plan Users,2023-05-07,2023-05-21,29471.0,20471,19971
22472,Summer Binge Offer,Acquisition,Annual Plan Users,2023-05-08,2023-05-23,29472.0,20472,19972
22473,Monsoon Cashback Deal,Retention,New Users,2023-05-09,2023-05-25,29473.0,20473,19973
22474,Winter Free Trial,Reactivation,Premium Users,2023-05-10,2023-05-27,29474.0,20474,19974
22475,New Year Upgrade Now,Acquisition,Inactive Users,2023-05-11,2023-05-29,29475.0,20475,19975
22476,Diwali Referral Bonus,Retention,Monthly Plan Users,2023-05-12,2023-05-31,29476.0,20476,19976
22477,IPL Watch More,Reactivation,Annual Plan Users,2023-05-13,2023-06-02,29477.0,20477,19977
22478,Holiday Reactivate,Acquisition,New Users,2023-05-14,2023-06-04,29478.0,20478,19978
22479,Prime Special Offer,Retention,Premium Users,2023-05-15,2023-06-06,29479.0,20479,19979
22480,Weekend Binge Offer,Reactivation,Inactive Users,2023-05-16,2023-06-08,29480.0,20480,19980
22481,Festival Cashback Deal,Acquisition,Monthly Plan Users,2023-05-17,2023-06-10,29481.0,20481,19981
22482,Summer Free Trial,Retention,,2023-05-18,2023-06-12,29482.0,20482,19982
22483,Monsoon Upgrade Now,Reactivation,New Users,2023-05-19,2023-06-14,29483.0,20483,19983
22484,Winter Referral Bonus,Acquisition,Premium Users,2023-05-20,2023-06-16,29484.0,20484,19984
22485,New Year Watch More,Retention,Inactive Users,2023-05-21,2023-06-18,29485.0,20485,19985
22486,Diwali Reactivate,Reactivation,Monthly Plan Users,2023-05-22,2023-06-20,29486.0,20486,19986
22487,IPL Special Offer,Acquisition,Annual Plan Users,2023-05-23,2023-06-22,29487.0,20487,19987
22488,Holiday Binge Offer,Retention,New Users,2023-05-24,2023-05-31,29488.0,20488,19988
22489,Prime Cashback Deal,Reactivation,Premium Users,2023-05-25,2023-06-02,29489.0,20489,19989
22490,Weekend Free Trial,Acquisition,Inactive Users,2023-05-26,2023-06-04,29490.0,20490,19990
22491,Festival Upgrade Now,Retention,Monthly Plan Users,2023-05-27,2023-06-06,29491.0,20491,19991
22492,Summer Referral Bonus,Reactivation,Annual Plan Users,2023-05-28,2023-06-08,29492.0,20492,19992
22493,Monsoon Watch More,Acquisition,New Users,2023-05-29,2023-06-10,29493.0,20493,19993
22494,Winter Reactivate,Retention,Premium Users,2023-05-30,2023-06-12,29494.0,20494,19994
22495,New Year Special Offer,Reactivation,Inactive Users,2023-05-31,2023-06-14,29495.0,20495,19995
22496,Diwali Binge Offer,Acquisition,Monthly Plan Users,2023-06-01,2023-06-16,29496.0,20496,19996
22497,IPL Cashback Deal,Retention,Annual Plan Users,2023-06-02,2023-06-18,29497.0,20497,19997
22498,Holiday Free Trial,Reactivation,New Users,2023-06-03,2023-06-20,29498.0,20498,19998
22499,Prime Upgrade Now,Acquisition,,2023-06-04,2023-06-22,29499.0,20499,19999
22500,Weekend Referral Bonus,Retention,Inactive Users,2023-06-05,2023-06-24,29500.0,20500,20000
22501,Festival Watch More,Reactivation,Monthly Plan Users,2023-06-06,2023-06-26,29501.0,20501,20001
22502,Summer Reactivate,Acquisition,Annual Plan Users,2023-06-07,2023-06-28,29502.0,20502,20002
22503,Monsoon Special Offer,Retention,New Users,2023-06-08,2023-06-30,29503.0,20503,20003
22504,Winter Binge Offer,Reactivation,Premium Users,2023-06-09,2023-07-02,29504.0,20504,20004
22505,New Year Cashback Deal,Acquisition,Inactive Users,2023-06-10,2023-07-04,29505.0,20505,20005
22506,Diwali Free Trial,Retention,Monthly Plan Users,2023-06-11,2023-07-06,29506.0,20506,20006
22507,IPL Upgrade Now,Reactivation,Annual Plan Users,2023-06-12,2023-07-08,29507.0,20507,20007
22508,Holiday Referral Bonus,Acquisition,New Users,2023-06-13,2023-07-10,29508.0,20508,20008
22509,Prime Watch More,Retention,Premium Users,2023-06-14,2023-07-12,29509.0,20509,20009
22510,Weekend Reactivate,Reactivation,Inactive Users,2023-06-15,2023-07-14,29510.0,20510,20010
22511,Festival Special Offer,Acquisition,Monthly Plan Users,2023-06-16,2023-07-16,29511.0,20511,20011
22512,Summer Binge Offer,Retention,Annual Plan Users,2023-06-17,2023-06-24,29512.0,20512,20012
22513,Monsoon Cashback Deal,Reactivation,New Users,2023-06-18,2023-06-26,29513.0,20513,20013
22514,Winter Free Trial,Acquisition,Premium Users,2023-06-19,2023-06-28,29514.0,20514,20014
22515,New Year Upgrade Now,Retention,Inactive Users,2023-06-20,2023-06-30,29515.0,20515,20015
22516,Diwali Referral Bonus,Reactivation,,2023-06-21,2023-07-02,29516.0,20516,20016
22517,IPL Watch More,Acquisition,Annual Plan Users,2023-06-22,2023-07-04,29517.0,20517,20017
22518,Holiday Reactivate,Retention,New Users,2023-06-23,2023-07-06,29518.0,20518,20018
22519,Prime Special Offer,Reactivation,Premium Users,2023-06-24,2023-07-08,29519.0,20519,20019
22520,Weekend Binge Offer,Acquisition,Inactive Users,2023-06-25,2023-07-10,29520.0,20520,20020
22521,Festival Cashback Deal,Retention,Monthly Plan Users,2023-06-26,2023-07-12,29521.0,20521,20021
22522,Summer Free Trial,Reactivation,Annual Plan Users,2023-06-27,2023-07-14,29522.0,20522,20022
22523,Monsoon Upgrade Now,Acquisition,New Users,2023-06-28,2023-07-16,29523.0,20523,20023
22524,Winter Referral Bonus,Retention,Premium Users,2023-06-29,2023-07-18,29524.0,20524,20024
22525,New Year Watch More,Reactivation,Inactive Users,2023-06-30,2023-07-20,29525.0,20525,20025
22526,Diwali Reactivate,Acquisition,Monthly Plan Users,2023-07-01,2023-07-22,29526.0,20526,20026
22527,IPL Special Offer,Retention,Annual Plan Users,2023-07-02,2023-07-24,29527.0,20527,20027
22528,Holiday Binge Offer,Reactivation,New Users,2023-07-03,2023-07-26,29528.0,20528,20028
22529,Prime Cashback Deal,Acquisition,Premium Users,2023-07-04,2023-07-28,29529.0,20529,20029
22530,Weekend Free Trial,Retention,Inactive Users,2023-07-05,2023-07-30,29530.0,20530,20030
22531,Festival Upgrade Now,Reactivation,Monthly Plan Users,2023-07-06,2023-08-01,29531.0,20531,20031
22532,Summer Referral Bonus,Acquisition,Annual Plan Users,2023-07-07,2023-08-03,29532.0,20532,20032
22533,Monsoon Watch More,Retention,,2023-07-08,2023-08-05,29533.0,20533,20033
22534,Winter Reactivate,Reactivation,Premium Users,2023-07-09,2023-08-07,29534.0,20534,20034
22535,New Year Special Offer,Acquisition,Inactive Users,2023-07-10,2023-08-09,29535.0,20535,20035
22536,Diwali Binge Offer,Retention,Monthly Plan Users,2023-07-11,2023-07-18,29536.0,20536,20036
22537,IPL Cashback Deal,Reactivation,Annual Plan Users,2023-07-12,2023-07-20,29537.0,20537,20037
22538,Holiday Free Trial,Acquisition,New Users,2023-07-13,2023-07-22,29538.0,20538,20038
22539,Prime Upgrade Now,Retention,Premium Users,2023-07-14,2023-07-24,29539.0,20539,20039
22540,Weekend Referral Bonus,Reactivation,Inactive Users,2023-07-15,2023-07-26,29540.0,20540,20040
22541,Festival Watch More,Acquisition,Monthly Plan Users,2023-07-16,2023-07-28,29541.0,20541,20041
22542,Summer Reactivate,Retention,Annual Plan Users,2023-07-17,2023-07-30,29542.0,20542,20042
22543,Monsoon Special Offer,Reactivation,New Users,2023-07-18,2023-08-01,29543.0,20543,20043
22544,Winter Binge Offer,Acquisition,Premium Users,2023-07-19,2023-08-03,29544.0,20544,20044
22545,New Year Cashback Deal,Retention,Inactive Users,2023-07-20,2023-08-05,29545.0,20545,20045
22546,Diwali Free Trial,Reactivation,Monthly Plan Users,2023-07-21,2023-08-07,29546.0,20546,20046
22547,IPL Upgrade Now,Acquisition,Annual Plan Users,2023-07-22,2023-08-09,29547.0,20547,20047
22548,Holiday Referral Bonus,Retention,New Users,2023-07-23,2023-08-11,29548.0,20548,20048
22549,Prime Watch More,Reactivation,Premium Users,2023-07-24,2023-08-13,29549.0,20549,20049
22550,Weekend Reactivate,Acquisition,,2023-07-25,2023-08-15,29550.0,20550,20050
22551,Festival Special Offer,Retention,Monthly Plan Users,2023-07-26,2023-08-17,29551.0,20551,20051
22552,Summer Binge Offer,Reactivation,Annual Plan Users,2023-07-27,2023-08-19,29552.0,20552,20052
22553,Monsoon Cashback Deal,Acquisition,New Users,2023-07-28,2023-08-21,29553.0,20553,20053
22554,Winter Free Trial,Retention,Premium Users,2023-07-29,2023-08-23,29554.0,20554,20054
22555,New Year Upgrade Now,Reactivation,Inactive Users,2023-07-30,2023-08-25,29555.0,20555,20055
22556,Diwali Referral Bonus,Acquisition,Monthly Plan Users,2023-07-31,2023-08-27,29556.0,20556,20056
22557,IPL Watch More,Retention,Annual Plan Users,2023-08-01,2023-08-29,29557.0,20557,20057
22558,Holiday Reactivate,Reactivation,New Users,2023-08-02,2023-08-31,29558.0,20558,20058
22559,Prime Special Offer,Acquisition,Premium Users,2023-08-03,2023-09-02,29559.0,20559,20059
22560,Weekend Binge Offer,Retention,Inactive Users,2023-08-04,2023-08-11,29560.0,20560,20060
22561,Festival Cashback Deal,Reactivation,Monthly Plan Users,2023-08-05,2023-08-13,29561.0,20561,20061
22562,Summer Free Trial,Acquisition,Annual Plan Users,2023-08-06,2023-08-15,29562.0,20562,20062
22563,Monsoon Upgrade Now,Retention,New Users,2023-08-07,2023-08-17,29563.0,20563,20063
22564,Winter Referral Bonus,Reactivation,Premium Users,2023-08-08,2023-08-19,29564.0,20564,20064
22565,New Year Watch More,Acquisition,Inactive Users,2023-08-09,2023-08-21,29565.0,20565,20065
22566,Diwali Reactivate,Retention,Monthly Plan Users,2023-08-10,2023-08-23,29566.0,20566,20066
22567,IPL Special Offer,Reactivation,,2023-08-11,2023-08-25,29567.0,20567,20067
22568,Holiday Binge Offer,Acquisition,New Users,2023-08-12,2023-08-27,29568.0,20568,20068
22569,Prime Cashback Deal,Retention,Premium Users,2023-08-13,2023-08-29,29569.0,20569,20069
22570,Weekend Free Trial,Reactivation,Inactive Users,2023-08-14,2023-08-31,29570.0,20570,20070
22571,Festival Upgrade Now,Acquisition,Monthly Plan Users,2023-08-15,2023-09-02,29571.0,20571,20071
22572,Summer Referral Bonus,Retention,Annual Plan Users,2023-08-16,2023-09-04,29572.0,20572,20072
22573,Monsoon Watch More,Reactivation,New Users,2023-08-17,2023-09-06,29573.0,20573,20073
22574,Winter Reactivate,Acquisition,Premium Users,2023-08-18,2023-09-08,29574.0,20574,20074
22575,New Year Special Offer,Retention,Inactive Users,2023-08-19,2023-09-10,29575.0,20575,20075
22576,Diwali Binge Offer,Reactivation,Monthly Plan Users,2023-08-20,2023-09-12,29576.0,20576,20076
22577,IPL Cashback Deal,Acquisition,Annual Plan Users,2023-08-21,2023-09-14,29577.0,20577,20077
22578,Holiday Free Trial,Retention,New Users,2023-08-22,2023-09-16,29578.0,20578,20078
22579,Prime Upgrade Now,Reactivation,Premium Users,2023-08-23,2023-09-18,29579.0,20579,20079
22580,Weekend Referral Bonus,Acquisition,Inactive Users,2023-08-24,2023-09-20,29580.0,20580,20080
22581,Festival Watch More,Retention,Monthly Plan Users,2023-08-25,2023-09-22,29581.0,20581,20081
22582,Summer Reactivate,Reactivation,Annual Plan Users,2023-08-26,2023-09-24,29582.0,20582,20082
22583,Monsoon Special Offer,Acquisition,New Users,2023-08-27,2023-09-26,29583.0,20583,20083
22584,Winter Binge Offer,Retention,,2023-08-28,2023-09-04,29584.0,20584,20084
22585,New Year Cashback Deal,Reactivation,Inactive Users,2023-08-29,2023-09-06,29585.0,20585,20085
22586,Diwali Free Trial,Acquisition,Monthly Plan Users,2023-08-30,2023-09-08,29586.0,20586,20086
22587,IPL Upgrade Now,Retention,Annual Plan Users,2023-08-31,2023-09-10,29587.0,20587,20087
22588,Holiday Referral Bonus,Reactivation,New Users,2023-09-01,2023-09-12,29588.0,20588,20088
22589,Prime Watch More,Acquisition,Premium Users,2023-09-02,2023-09-14,29589.0,20589,20089
22590,Weekend Reactivate,Retention,Inactive Users,2023-09-03,2023-09-16,29590.0,20590,20090
22591,Festival Special Offer,Reactivation,Monthly Plan Users,2023-09-04,2023-09-18,29591.0,20591,20091
22592,Summer Binge Offer,Acquisition,Annual Plan Users,2023-09-05,2023-09-20,29592.0,20592,20092
22593,Monsoon Cashback Deal,Retention,New Users,2023-09-06,2023-09-22,29593.0,20593,20093
22594,Winter Free Trial,Reactivation,Premium Users,2023-09-07,2023-09-24,29594.0,20594,20094
22595,New Year Upgrade Now,Acquisition,Inactive Users,2023-09-08,2023-09-26,29595.0,20595,20095
22596,Diwali Referral Bonus,Retention,Monthly Plan Users,2023-09-09,2023-09-28,29596.0,20596,20096
22597,IPL Watch More,Reactivation,Annual Plan Users,2023-09-10,2023-09-30,29597.0,20597,20097
22598,Holiday Reactivate,Acquisition,New Users,2023-09-11,2023-10-02,29598.0,20598,20098
22599,Prime Special Offer,Retention,Premium Users,2023-09-12,2023-10-04,29599.0,20599,20099
22600,Weekend Binge Offer,Reactivation,Inactive Users,2023-09-13,2023-10-06,29600.0,20600,20100
22601,Festival Cashback Deal,Acquisition,,2023-09-14,2023-10-08,29601.0,20601,20101
22602,Summer Free Trial,Retention,Annual Plan Users,2023-09-15,2023-10-10,29602.0,20602,20102
22603,Monsoon Upgrade Now,Reactivation,New Users,2023-09-16,2023-10-12,29603.0,20603,20103
22604,Winter Referral Bonus,Acquisition,Premium Users,2023-09-17,2023-10-14,29604.0,20604,20104
22605,New Year Watch More,Retention,Inactive Users,2023-09-18,2023-10-16,29605.0,20605,20105
22606,Diwali Reactivate,Reactivation,Monthly Plan Users,2023-09-19,2023-10-18,29606.0,20606,20106
22607,IPL Special Offer,Acquisition,Annual Plan Users,2023-09-20,2023-10-20,29607.0,20607,20107
22608,Holiday Binge Offer,Retention,New Users,2023-09-21,2023-09-28,29608.0,20608,20108
22609,Prime Cashback Deal,Reactivation,Premium Users,2023-09-22,2023-09-30,29609.0,20609,20109
22610,Weekend Free Trial,Acquisition,Inactive Users,2023-09-23,2023-10-02,29610.0,20610,20110
22611,Festival Upgrade Now,Retention,Monthly Plan Users,2023-09-24,2023-10-04,29611.0,20611,20111
22612,Summer Referral Bonus,Reactivation,Annual Plan Users,2023-09-25,2023-10-06,29612.0,20612,20112
22613,Monsoon Watch More,Acquisition,New Users,2023-09-26,2023-10-08,29613.0,20613,20113
22614,Winter Reactivate,Retention,Premium Users,2023-09-27,2023-10-10,29614.0,20614,20114
22615,New Year Special Offer,Reactivation,Inactive Users,2023-09-28,2023-10-12,29615.0,20615,20115
22616,Diwali Binge Offer,Acquisition,Monthly Plan Users,2023-09-29,2023-10-14,29616.0,20616,20116
22617,IPL Cashback Deal,Retention,Annual Plan Users,2023-09-30,2023-10-16,29617.0,20617,20117
22618,Holiday Free Trial,Reactivation,,2023-10-01,2023-10-18,29618.0,20618,20118
22619,Prime Upgrade Now,Acquisition,Premium Users,2023-10-02,2023-10-20,29619.0,20619,20119
22620,Weekend Referral Bonus,Retention,Inactive Users,2023-10-03,2023-10-22,29620.0,20620,20120
22621,Festival Watch More,Reactivation,Monthly Plan Users,2023-10-04,2023-10-24,29621.0,20621,20121
22622,Summer Reactivate,Acquisition,Annual Plan Users,2023-10-05,2023-10-26,29622.0,20622,20122
22623,Monsoon Special Offer,Retention,New Users,2023-10-06,2023-10-28,29623.0,20623,20123
22624,Winter Binge Offer,Reactivation,Premium Users,2023-10-07,2023-10-30,29624.0,20624,20124
22625,New Year Cashback Deal,Acquisition,Inactive Users,2023-10-08,2023-11-01,29625.0,20625,20125
22626,Diwali Free Trial,Retention,Monthly Plan Users,2023-10-09,2023-11-03,29626.0,20626,20126
22627,IPL Upgrade Now,Reactivation,Annual Plan Users,2023-10-10,2023-11-05,29627.0,20627,20127
22628,Holiday Referral Bonus,Acquisition,New Users,2023-10-11,2023-11-07,29628.0,20628,20128
22629,Prime Watch More,Retention,Premium Users,2023-10-12,2023-11-09,29629.0,20629,20129
22630,Weekend Reactivate,Reactivation,Inactive Users,2023-10-13,2023-11-11,29630.0,20630,20130
22631,Festival Special Offer,Acquisition,Monthly Plan Users,2023-10-14,2023-11-13,29631.0,20631,20131
22632,Summer Binge Offer,Retention,Annual Plan Users,2023-10-15,2023-10-22,29632.0,20632,20132
22633,Monsoon Cashback Deal,Reactivation,New Users,2023-10-16,2023-10-24,29633.0,20633,20133
22634,Winter Free Trial,Acquisition,Premium Users,2023-10-17,2023-10-26,29634.0,20634,20134
22635,New Year Upgrade Now,Retention,,2023-10-18,2023-10-28,29635.0,20635,20135
22636,Diwali Referral Bonus,Reactivation,Monthly Plan Users,2023-10-19,2023-10-30,29636.0,20636,20136
22637,IPL Watch More,Acquisition,Annual Plan Users,2023-10-20,2023-11-01,29637.0,20637,20137
22638,Holiday Reactivate,Retention,New Users,2023-10-21,2023-11-03,29638.0,20638,20138
22639,Prime Special Offer,Reactivation,Premium Users,2023-10-22,2023-11-05,29639.0,20639,20139
22640,Weekend Binge Offer,Acquisition,Inactive Users,2023-10-23,2023-11-07,29640.0,20640,20140
22641,Festival Cashback Deal,Retention,Monthly Plan Users,2023-10-24,2023-11-09,29641.0,20641,20141
22642,Summer Free Trial,Reactivation,Annual Plan Users,2023-10-25,2023-11-11,29642.0,20642,20142
22643,Monsoon Upgrade Now,Acquisition,New Users,2023-10-26,2023-11-13,29643.0,20643,20143
22644,Winter Referral Bonus,Retention,Premium Users,2023-10-27,2023-11-15,29644.0,20644,20144
22645,New Year Watch More,Reactivation,Inactive Users,2023-10-28,2023-11-17,29645.0,20645,20145
22646,Diwali Reactivate,Acquisition,Monthly Plan Users,2023-10-29,2023-11-19,29646.0,20646,20146
22647,IPL Special Offer,Retention,Annual Plan Users,2023-10-30,2023-11-21,29647.0,20647,20147
22648,Holiday Binge Offer,Reactivation,New Users,2023-10-31,2023-11-23,29648.0,20648,20148
22649,Prime Cashback Deal,Acquisition,Premium Users,2023-11-01,2023-11-25,29649.0,20649,20149
22650,Weekend Free Trial,Retention,Inactive Users,2023-11-02,2023-11-27,29650.0,20650,20150
22651,Festival Upgrade Now,Reactivation,Monthly Plan Users,2023-11-03,2023-11-29,29651.0,20651,20151
22652,Summer Referral Bonus,Acquisition,,2023-11-04,2023-12-01,29652.0,20652,20152
22653,Monsoon Watch More,Retention,New Users,2023-11-05,2023-12-03,29653.0,20653,20153
22654,Winter Reactivate,Reactivation,Premium Users,2023-11-06,2023-12-05,29654.0,20654,20154
22655,New Year Special Offer,Acquisition,Inactive Users,2023-11-07,2023-12-07,29655.0,20655,20155
22656,Diwali Binge Offer,Retention,Monthly Plan Users,2023-11-08,2023-11-15,29656.0,20656,20156
22657,IPL Cashback Deal,Reactivation,Annual Plan Users,2023-11-09,2023-11-17,29657.0,20657,20157
22658,Holiday Free Trial,Acquisition,New Users,2023-11-10,2023-11-19,29658.0,20658,20158
22659,Prime Upgrade Now,Retention,Premium Users,2023-11-11,2023-11-21,29659.0,20659,20159
22660,Weekend Referral Bonus,Reactivation,Inactive Users,2023-11-12,2023-11-23,29660.0,20660,20160
22661,Festival Watch More,Acquisition,Monthly Plan Users,2023-11-13,2023-11-25,29661.0,20661,20161
22662,Summer Reactivate,Retention,Annual Plan Users,2023-11-14,2023-11-27,29662.0,20662,20162
22663,Monsoon Special Offer,Reactivation,New Users,2023-11-15,2023-11-29,29663.0,20663,20163
22664,Winter Binge Offer,Acquisition,Premium Users,2023-11-16,2023-12-01,29664.0,20664,20164
22665,New Year Cashback Deal,Retention,Inactive Users,2023-11-17,2023-12-03,29665.0,20665,20165
22666,Diwali Free Trial,Reactivation,Monthly Plan Users,2023-11-18,2023-12-05,29666.0,20666,20166
22667,IPL Upgrade Now,Acquisition,Annual Plan Users,2023-11-19,2023-12-07,29667.0,20667,20167
22668,Holiday Referral Bonus,Retention,New Users,2023-11-20,2023-12-09,29668.0,20668,20168
22669,Prime Watch More,Reactivation,,2023-11-21,2023-12-11,29669.0,20669,20169
22670,Weekend Reactivate,Acquisition,Inactive Users,2023-11-22,2023-12-13,29670.0,20670,20170
22671,Festival Special Offer,Retention,Monthly Plan Users,2023-11-23,2023-12-15,29671.0,20671,20171
22672,Summer Binge Offer,Reactivation,Annual Plan Users,2023-11-24,2023-12-17,29672.0,20672,20172
22673,Monsoon Cashback Deal,Acquisition,New Users,2023-11-25,2023-12-19,29673.0,20673,20173
22674,Winter Free Trial,Retention,Premium Users,2023-11-26,2023-12-21,29674.0,20674,20174
22675,New Year Upgrade Now,Reactivation,Inactive Users,2023-11-27,2023-12-23,29675.0,20675,20175
22676,Diwali Referral Bonus,Acquisition,Monthly Plan Users,2023-11-28,2023-12-25,29676.0,20676,20176
22677,IPL Watch More,Retention,Annual Plan Users,2023-11-29,2023-12-27,29677.0,20677,20177
22678,Holiday Reactivate,Reactivation,New Users,2023-11-30,2023-12-29,29678.0,20678,20178
22679,Prime Special Offer,Acquisition,Premium Users,2023-12-01,2023-12-31,29679.0,20679,20179
22680,Weekend Binge Offer,Retention,Inactive Users,2023-12-02,2023-12-09,29680.0,20680,20180
22681,Festival Cashback Deal,Reactivation,Monthly Plan Users,2023-12-03,2023-12-11,29681.0,20681,20181
22682,Summer Free Trial,Acquisition,Annual Plan Users,2023-12-04,2023-12-13,29682.0,20682,20182
22683,Monsoon Upgrade Now,Retention,New Users,2023-12-05,2023-12-15,29683.0,20683,20183
22684,Winter Referral Bonus,Reactivation,Premium Users,2023-12-06,2023-12-17,29684.0,20684,20184
22685,New Year Watch More,Acquisition,Inactive Users,2023-12-07,2023-12-19,29685.0,20685,20185
22686,Diwali Reactivate,Retention,,2023-12-08,2023-12-21,29686.0,20686,20186
22687,IPL Special Offer,Reactivation,Annual Plan Users,2023-12-09,2023-12-23,29687.0,20687,20187
22688,Holiday Binge Offer,Acquisition,New Users,2023-12-10,2023-12-25,29688.0,20688,20188
22689,Prime Cashback Deal,Retention,Premium Users,2023-12-11,2023-12-27,29689.0,20689,20189
22690,Weekend Free Trial,Reactivation,Inactive Users,2023-12-12,2023-12-29,29690.0,20690,20190
